latitude,longitude,room_type,property_type,accommodates,bedrooms,bathrooms,beds,number_of_reviews,reviews_per_month,review_scores_rating,minimum_nights,maximum_nights,availability_365,instant_bookable,host_is_superhost,price
43.79002,11.24323,Entire home/apt,Entire rental unit,5,2.0,1.0,3.0,6.0,0.15,5.0,2,1125,167,1.0,0.0,103.0
43.77817,11.25028,Entire home/apt,Entire condo,4,2.0,2.0,2.0,110.0,2.8,4.75,1,365,337,1.0,0.0,203.0
43.76388,11.26051,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,20.0,0.52,4.8,1,1125,251,1.0,0.0,115.0
43.77637,11.26426,Entire home/apt,Entire condo,6,3.0,2.0,3.0,153.0,4.07,4.75,2,28,237,1.0,,265.0
43.77508,11.25249,Entire home/apt,Entire condo,4,1.0,1.0,2.0,146.0,3.71,4.86,3,365,238,1.0,1.0,136.0
43.75277,11.2459,Entire home/apt,Entire condo,2,1.0,1.0,1.0,77.0,2.01,4.9,1,1125,247,0.0,1.0,123.0
43.79445,11.27096,Entire home/apt,Entire condo,3,2.0,2.0,1.0,30.0,0.81,4.9,2,10,99,1.0,0.0,186.0
43.767284,11.253083,Entire home/apt,Entire condo,2,1.0,1.0,1.0,122.0,3.14,4.83,4,28,333,1.0,1.0,114.0
43.76733,11.253641,Entire home/apt,Entire condo,2,1.0,1.0,1.0,103.0,2.63,4.86,4,28,334,1.0,1.0,114.0
43.77402,11.26185,Entire home/apt,Entire condo,6,2.0,1.0,2.0,134.0,3.49,4.84,3,1125,88,1.0,0.0,161.0
43.79192,11.28614,Entire home/apt,Entire condo,5,2.0,1.0,3.0,68.0,1.73,4.65,3,1125,95,1.0,0.0,86.0
43.761822,11.285368,Entire home/apt,Entire condo,2,1.0,1.0,2.0,114.0,3.05,4.95,2,28,301,1.0,1.0,75.0
43.770123,11.254473,Entire home/apt,Entire condo,4,2.0,2.0,2.0,75.0,1.92,4.35,2,28,173,0.0,1.0,248.0
43.753574,11.247184,Entire home/apt,Entire home,2,1.0,1.0,1.0,1.0,0.03,5.0,7,15,113,1.0,0.0,250.0
43.776585,11.249631,Entire home/apt,Entire condo,5,1.0,1.0,3.0,18.0,0.47,4.56,1,29,251,1.0,0.0,93.0
43.77913,11.25495,Entire home/apt,Entire condo,6,3.0,2.0,3.0,7.0,0.61,4.57,1,365,18,1.0,0.0,125.0
43.76425,11.28362,Entire home/apt,Entire condo,2,1.0,1.0,1.0,28.0,0.79,4.96,1,60,67,0.0,1.0,72.0
43.79167,11.22113,Private room,Private room in condo,2,1.0,1.0,0.0,55.0,1.41,4.84,4,28,66,1.0,1.0,66.0
43.76951,11.27308,Entire home/apt,Entire condo,6,3.0,2.0,3.0,103.0,2.66,4.89,3,28,329,0.0,1.0,208.0
43.774036,11.256372,Entire home/apt,Entire condo,2,1.0,1.0,1.0,135.0,3.43,4.86,4,15,294,1.0,1.0,153.0
43.78432,11.27088,Private room,Private room in rental unit,2,1.0,1.0,2.0,52.0,1.35,4.5,2,15,253,0.0,0.0,61.0
43.792919,11.272085,Entire home/apt,Entire condo,2,1.0,1.0,1.0,46.0,1.19,4.87,3,28,99,0.0,1.0,95.0
43.77078,11.27738,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,11.0,0.28,4.91,2,1125,173,1.0,0.0,110.0
43.79119,11.2352,Entire home/apt,Entire condo,4,2.0,1.0,2.0,82.0,2.16,4.79,2,7,265,1.0,1.0,90.0
43.770603,11.262116,Private room,Private room in rental unit,2,1.0,1.0,1.0,172.0,4.4,4.7,1,365,91,0.0,0.0,104.0
43.776306,11.246448,Entire home/apt,Entire condo,2,1.0,1.0,1.0,79.0,2.04,4.73,2,365,334,1.0,0.0,124.0
43.76695922160612,11.254470663641897,Entire home/apt,Entire condo,6,3.0,3.0,7.0,39.0,1.01,4.77,2,365,208,1.0,0.0,542.0
43.76608,11.24726,Entire home/apt,Entire condo,4,2.0,1.0,3.0,103.0,2.68,4.92,3,1125,265,0.0,1.0,115.0
43.77832,11.21668,Private room,Private room in rental unit,2,1.0,1.0,1.0,130.0,3.36,4.93,3,15,182,0.0,1.0,56.0
43.77267,11.26096,Entire home/apt,Entire condo,6,3.0,2.5,6.0,8.0,0.23,5.0,3,28,68,1.0,0.0,1337.3999999999978
43.77323,11.26202,Entire home/apt,Entire condo,4,2.0,1.0,4.0,11.0,0.31,3.82,3,28,19,1.0,0.0,82.0
43.76627349853516,11.249302864074709,Entire home/apt,Entire condo,2,1.0,1.0,2.0,104.0,2.67,4.93,2,29,360,0.0,1.0,171.0
43.78349,11.24471,Private room,Private room in bed and breakfast,4,1.0,1.0,0.0,6.0,0.15,4.67,1,365,101,1.0,0.0,139.0
43.76685983377112,11.285386551171545,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,28.0,0.74,4.89,1,1125,365,1.0,0.0,1337.3999999999978
43.76796722412109,11.258378982543944,Private room,Private room in casa particular,2,1.0,1.0,1.0,96.0,2.47,4.38,1,30,110,1.0,0.0,69.0
43.76704,11.2581,Entire home/apt,Entire home,8,4.0,1.5,4.0,25.0,0.64,4.4,3,9,101,1.0,0.0,468.0
43.77666,11.26612,Entire home/apt,Entire condo,6,4.0,3.0,6.0,13.0,0.36,3.85,28,28,46,1.0,0.0,1337.3999999999978
43.77319,11.24454,Entire home/apt,Entire serviced apartment,7,2.0,1.5,4.0,22.0,3.98,5.0,2,60,71,0.0,1.0,177.0
43.7712,11.25686,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,40.0,1.03,4.63,1,1125,262,1.0,0.0,226.0
43.77158,11.26251,Private room,Private room in rental unit,2,1.0,1.0,1.0,262.0,6.7,4.5,1,365,100,1.0,0.0,73.0
43.773712,11.263433,Entire home/apt,Entire rental unit,5,1.0,1.0,4.0,7.0,0.18,3.71,1,1125,30,1.0,0.0,195.0
43.77512,11.24716,Entire home/apt,Entire condo,2,1.0,1.0,1.0,147.0,3.78,4.67,2,365,335,1.0,0.0,125.0
43.7749,11.25194,Private room,Private room in serviced apartment,3,1.0,1.0,2.0,53.0,1.37,4.83,1,365,336,1.0,,160.0
43.77633,11.25129,Private room,Private room in serviced apartment,3,1.0,1.0,2.0,21.0,0.83,4.76,1,99,335,1.0,,131.0
43.79192067065309,11.220572762921751,Private room,Private room in condo,2,1.0,1.0,2.0,87.0,2.23,4.87,4,28,227,1.0,1.0,62.0
43.77063,11.24413,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,46.0,1.19,4.87,2,29,73,0.0,1.0,121.0
43.76801300048828,11.258655548095703,Entire home/apt,Entire condo,2,1.0,1.5,1.0,162.0,4.22,4.93,2,28,311,1.0,1.0,119.0
43.77345,11.26263,Entire home/apt,Entire condo,3,1.0,1.0,2.0,62.0,1.62,4.61,2,190,158,0.0,0.0,96.0
43.792179,11.220413,Entire home/apt,Entire condo,2,1.0,1.0,1.0,112.0,2.97,4.55,2,15,324,1.0,0.0,73.0
43.76578,11.24815,Entire home/apt,Entire condo,4,2.0,1.0,3.0,18.0,0.52,4.17,28,28,20,1.0,0.0,108.0
43.77532,11.26077,Entire home/apt,Entire condo,3,1.0,1.0,2.0,181.0,4.67,4.86,1,29,279,1.0,1.0,176.0
43.770123,11.276226,Entire home/apt,Entire condo,4,1.0,2.0,2.0,106.0,2.76,4.92,1,28,354,1.0,1.0,87.0
43.76503,11.24683,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,24.0,0.62,4.83,1,1125,287,1.0,0.0,170.0
43.76865,11.25351,Entire home/apt,Entire condo,2,1.0,1.0,2.0,126.0,3.35,4.94,3,1125,311,0.0,,172.0
43.780479,11.260263,Entire home/apt,Entire condo,4,1.0,1.0,2.0,22.0,0.57,4.95,2,28,64,1.0,1.0,167.0
43.77449,11.24229,Private room,Private room in condo,2,1.0,1.0,1.0,156.0,4.01,4.86,1,360,264,1.0,1.0,95.0
43.78192,11.26365,Private room,Room in hotel,2,1.0,1.0,1.0,22.0,0.57,4.59,31,365,365,1.0,0.0,286.0
43.77306,11.26239,Private room,Private room in guest suite,3,1.0,1.0,2.0,31.0,0.82,4.35,2,365,125,0.0,0.0,68.0
43.75702,11.31019,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,89.0,2.3,4.94,5,365,155,0.0,1.0,122.0
43.77111,11.26557,Entire home/apt,Entire condo,5,1.0,2.0,3.0,41.0,1.06,4.59,31,365,90,0.0,0.0,169.0
43.81242,11.27417,Entire home/apt,Entire condo,2,1.0,1.0,1.0,11.0,0.31,4.82,4,30,163,0.0,1.0,76.0
43.77977,11.24353,Private room,Private room in condo,2,1.0,1.0,2.0,83.0,2.19,4.9,2,15,257,0.0,1.0,102.0
43.77528,11.24482,Entire home/apt,Entire condo,2,1.0,1.0,1.0,35.0,0.95,4.77,2,30,52,1.0,1.0,113.0
43.771317,11.248247,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,133.0,3.44,5.0,3,30,323,1.0,1.0,135.0
43.7818,11.263,Private room,Room in hotel,2,1.0,1.0,1.0,41.0,1.06,4.61,31,365,365,1.0,0.0,300.0
43.77195,11.25911,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,1.0,0.03,5.0,1,365,271,1.0,0.0,242.0
43.77287,11.25012,Private room,Private room in rental unit,2,1.0,1.0,1.0,187.0,4.84,4.84,2,1125,76,0.0,1.0,104.0
43.77152,11.2592,Private room,Private room in bed and breakfast,1,1.0,1.0,1.0,1.0,0.04,5.0,1,365,268,1.0,0.0,122.0
43.77451,11.2573,Entire home/apt,Entire condo,5,2.0,2.0,3.0,204.0,5.27,4.89,1,29,269,1.0,1.0,366.0
43.77441,11.25686,Entire home/apt,Entire condo,4,1.0,1.0,2.0,168.0,4.32,4.81,1,29,305,1.0,1.0,126.0
43.78364,11.26158,Private room,Room in hotel,2,1.0,1.0,1.0,28.0,0.73,4.71,31,365,365,1.0,0.0,300.0
43.769966,11.243262,Entire home/apt,Entire condo,2,1.0,1.0,1.0,100.0,2.6,4.91,4,15,310,1.0,1.0,171.0
43.76619,11.24575,Entire home/apt,Entire condo,4,2.0,1.0,2.0,20.0,0.52,4.65,2,365,130,1.0,0.0,259.0
43.772758,11.247354,Entire home/apt,Entire condo,6,2.0,2.0,4.0,126.0,3.55,4.94,2,20,183,1.0,1.0,251.0
43.760377,11.287334,Entire home/apt,Entire condo,4,1.0,1.0,2.0,220.0,5.78,4.96,2,14,250,0.0,1.0,84.0
43.76743,11.25846,Entire home/apt,Entire condo,2,1.0,1.0,1.0,176.0,4.64,4.89,2,365,295,1.0,0.0,185.0
43.763912002648,11.24432747979831,Entire home/apt,Entire condo,7,3.0,2.0,7.0,29.0,1.15,4.79,2,30,96,0.0,1.0,103.0
43.7773181,11.2556572,Entire home/apt,Entire condo,7,2.0,1.5,4.0,170.0,4.53,4.91,1,28,261,1.0,1.0,220.0
43.77461,11.23722,Entire home/apt,Entire condo,4,1.0,1.0,2.0,28.0,0.74,4.96,31,1125,201,1.0,0.0,180.0
43.78362,11.29261,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,44.0,1.14,4.86,1,1125,352,0.0,1.0,168.0
43.76639,11.24577,Entire home/apt,Entire condo,4,2.0,1.0,2.0,28.0,0.72,4.82,2,365,154,1.0,0.0,267.0
43.773529,11.253855,Entire home/apt,Entire condo,2,1.0,1.0,1.0,202.0,5.38,4.86,2,365,202,1.0,1.0,230.0
43.77351379394531,11.25419807434082,Entire home/apt,Entire condo,4,2.0,2.0,2.0,111.0,2.87,4.86,2,365,244,1.0,1.0,359.0
43.77351379394531,11.25419807434082,Entire home/apt,Entire condo,5,3.0,2.0,3.0,99.0,2.62,4.83,2,365,155,1.0,1.0,450.0
43.76731491088867,11.252347946166992,Entire home/apt,Entire serviced apartment,4,2.0,2.0,2.0,47.0,1.24,4.83,1,365,202,1.0,1.0,389.0
43.76599,11.24476,Entire home/apt,Entire condo,4,1.0,1.0,2.0,29.0,0.75,4.9,3,365,364,0.0,0.0,174.0
43.77351379394531,11.25419807434082,Entire home/apt,Entire condo,5,2.0,2.0,3.0,131.0,3.39,4.82,2,365,54,1.0,1.0,317.0
43.76859,11.25489,Entire home/apt,Entire condo,4,2.0,2.0,2.0,92.0,2.4,4.87,3,28,102,0.0,,500.0
43.76731491088867,11.252347946166992,Entire home/apt,Entire serviced apartment,5,2.0,2.0,2.0,82.0,2.12,4.99,1,1125,204,1.0,1.0,422.0
43.781578,11.256318,Entire home/apt,Entire condo,2,0.0,1.0,1.0,18.0,0.47,3.67,2,29,253,1.0,0.0,62.0
43.76907,11.25564,Entire home/apt,Entire condo,4,2.0,2.0,2.0,64.0,1.71,4.92,3,28,125,1.0,,332.0
43.769238,11.247891,Entire home/apt,Entire condo,6,3.0,1.5,4.0,69.0,1.9,5.0,2,28,267,1.0,1.0,222.0
43.77552,11.251741,Private room,Private room in condo,1,1.0,1.0,1.0,1.0,0.03,5.0,31,365,31,0.0,0.0,45.0
43.76905,11.24017,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,113.0,2.93,4.89,2,29,267,1.0,,241.0
43.77648,11.25161,Entire home/apt,Entire place,1,1.0,1.0,1.0,24.0,0.64,4.38,2,365,354,1.0,0.0,135.0
43.770145,11.259699,Entire home/apt,Entire vacation home,2,1.0,1.0,1.0,7.0,0.21,4.14,31,365,153,1.0,0.0,182.0
43.76741,11.251906,Entire home/apt,Entire condo,2,1.0,1.0,1.0,3.0,0.08,4.67,1,365,194,1.0,0.0,175.0
43.77392,11.26507,Entire home/apt,Entire condo,2,3.0,2.0,3.0,24.0,0.62,4.92,4,90,196,1.0,1.0,158.0
43.76887,11.25721,Entire home/apt,Entire condo,4,2.0,1.0,2.0,114.0,2.98,4.95,2,29,332,1.0,1.0,243.0
43.767193,11.252236,Entire home/apt,Entire condo,4,1.0,1.0,1.0,4.0,0.11,4.25,1,29,126,1.0,0.0,1018.0
43.76885,11.25756,Entire home/apt,Entire condo,2,1.0,1.0,1.0,173.0,4.65,4.51,1,365,295,1.0,0.0,122.0
43.76901019494897,11.265092828442906,Entire home/apt,Entire rental unit,4,2.0,1.0,4.0,9.0,0.77,4.78,28,28,27,1.0,0.0,1337.3999999999978
43.77399,11.26432,Entire home/apt,Entire condo,4,2.0,2.0,4.0,11.0,0.32,4.45,3,28,35,1.0,0.0,113.0
43.768635,11.26342,Entire home/apt,Entire vacation home,2,1.0,1.0,1.0,1.0,0.04,5.0,1,365,144,1.0,0.0,189.0
43.771065,11.258069,Entire home/apt,Entire vacation home,2,1.0,1.0,1.0,1.0,0.1,5.0,1,365,143,1.0,0.0,205.0
43.76366,11.27442,Private room,Private room in casa particular,1,1.0,1.0,1.0,162.0,4.2,4.9,1,30,296,1.0,1.0,52.0
43.76929,11.26051,Entire home/apt,Entire vacation home,2,1.0,1.0,1.0,1.0,0.04,5.0,1,365,156,1.0,0.0,184.0
43.76641,11.24637,Entire home/apt,Entire condo,2,1.0,1.0,1.0,172.0,4.55,4.97,2,28,31,0.0,1.0,79.0
43.7841,11.25598,Entire home/apt,Entire condo,5,2.0,2.0,4.0,59.0,1.54,4.85,2,30,252,1.0,1.0,175.0
43.78005,11.26573,Entire home/apt,Entire condo,4,1.0,1.0,4.0,179.0,4.66,4.94,2,365,306,0.0,1.0,145.0
43.771461486816406,11.253398895263672,Entire home/apt,Entire condo,2,1.0,1.0,1.0,119.0,3.55,4.85,3,30,49,1.0,1.0,188.0
43.778679,11.240262,Private room,Private room in rental unit,2,1.0,1.0,1.0,239.0,6.49,4.82,1,365,223,0.0,1.0,88.0
43.769032,11.241945,Entire home/apt,Entire condo,4,2.0,2.0,2.0,87.0,2.34,5.0,2,29,190,1.0,1.0,367.0
43.810223,11.245005,Entire home/apt,Entire townhouse,7,2.0,1.0,5.0,38.0,1.02,4.45,3,365,244,1.0,0.0,103.0
43.77168,11.26952,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,241.0,7.49,4.73,1,1125,251,1.0,0.0,71.0
43.77125930786133,11.272022247314451,Private room,Room in boutique hotel,2,1.0,1.0,1.0,114.0,2.96,4.96,2,7,2,1.0,1.0,448.0
43.77502,11.25622,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,52.0,1.37,4.77,2,28,209,1.0,0.0,144.0
43.7818,11.26297,Private room,Room in hotel,2,1.0,1.0,1.0,29.0,0.76,4.38,31,365,365,1.0,0.0,300.0
43.78623,11.28557,Entire home/apt,Entire condo,2,1.0,1.0,1.0,118.0,3.07,4.93,2,30,351,0.0,1.0,112.0
43.77382,11.26091,Entire home/apt,Entire vacation home,4,1.0,1.0,2.0,66.0,1.73,4.83,1,1125,147,0.0,1.0,147.0
43.781372,11.234141,Entire home/apt,Entire condo,4,1.0,1.0,2.0,118.0,3.11,4.75,2,29,134,1.0,1.0,88.0
43.821812,11.224244,Entire home/apt,Entire condo,4,1.0,1.0,2.0,20.0,0.52,5.0,3,28,187,0.0,1.0,94.0
43.77836,11.25672,Entire home/apt,Entire condo,4,1.0,1.0,2.0,204.0,5.44,4.86,2,29,361,1.0,1.0,110.0
43.77144,11.25859,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,30.0,0.79,4.73,1,1125,288,1.0,0.0,156.0
43.765,11.26351,Entire home/apt,Entire condo,2,1.0,1.0,1.0,60.0,1.58,4.72,2,29,121,0.0,0.0,90.0
43.76970106053358,11.276627416460745,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,134.0,3.53,4.98,3,13,105,0.0,1.0,162.0
43.773399,11.235665,Entire home/apt,Entire condo,4,1.0,1.0,2.0,59.0,1.57,4.14,1,29,107,1.0,0.0,73.0
43.76022,11.24113,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,56.0,1.5,4.61,1,1125,188,1.0,1.0,125.0
43.74966,11.30323,Entire home/apt,Entire condo,5,2.0,1.0,5.0,64.0,1.68,4.8,1,28,250,0.0,0.0,135.0
43.76493,11.24712,Entire home/apt,Entire condo,4,1.0,1.0,2.0,48.0,1.27,4.83,1,29,310,1.0,1.0,117.0
43.76784402088095,11.256983428319463,Entire home/apt,Entire condo,2,1.0,1.0,2.0,48.0,1.29,4.6,3,1125,291,1.0,1.0,197.0
43.764095,11.243504,Entire home/apt,Entire condo,2,1.0,1.0,1.0,31.0,0.83,5.0,3,365,66,1.0,0.0,572.0
43.7841682434082,11.255698204040527,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,37.0,1.02,4.49,1,1125,118,1.0,0.0,1000.0
43.77553,11.24622,Entire home/apt,Entire condo,4,1.0,1.0,2.0,176.0,4.67,4.97,2,90,256,1.0,1.0,170.0
43.769416697614446,11.255070823384957,Entire home/apt,Entire condo,5,2.0,1.5,3.0,143.0,3.99,5.0,3,31,211,0.0,1.0,352.0
43.74781,11.23507,Entire home/apt,Entire condo,4,2.0,1.5,2.0,21.0,0.56,4.62,7,1125,58,0.0,0.0,68.0
43.76806,11.21214,Entire home/apt,Entire condo,6,2.0,1.0,3.0,119.0,3.17,4.77,2,365,320,1.0,0.0,93.0
43.7859,11.27216,Entire home/apt,Entire condo,2,1.0,1.0,1.0,23.0,0.68,4.96,3,28,330,0.0,1.0,106.0
43.781052,11.252936,Entire home/apt,Entire condo,7,2.0,2.0,6.0,1.0,0.03,4.0,3,30,118,0.0,0.0,151.0
43.73025,11.22145,Entire home/apt,Entire home,2,1.0,1.0,1.0,5.0,0.14,5.0,2,28,315,1.0,0.0,107.0
43.76269,11.28132,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,29.0,0.78,4.59,3,365,363,0.0,0.0,150.0
43.775589,11.254173,Entire home/apt,Entire condo,3,1.0,1.0,2.0,138.0,3.72,4.67,2,1125,5,1.0,0.0,110.0
43.76768237981326,11.244089638097178,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,26.0,1.12,4.73,3,27,310,1.0,0.0,80.0
43.76902,11.2437,Entire home/apt,Entire condo,2,1.0,1.0,1.0,48.0,1.29,4.92,4,365,165,0.0,1.0,115.0
43.76837,11.24371,Entire home/apt,Entire condo,2,0.0,1.0,1.0,11.0,0.3,5.0,4,365,147,0.0,1.0,107.0
43.74979,11.23512,Entire home/apt,Entire condo,2,1.0,1.0,1.0,112.0,2.93,4.85,1,365,270,1.0,1.0,64.0
43.78667780040958,11.271897365294931,Private room,Private room in bed and breakfast,2,1.0,1.0,2.0,10.0,1.78,4.6,2,365,258,1.0,,53.0
43.76888,11.26468,Entire home/apt,Entire condo,2,1.0,1.0,1.0,258.0,6.77,4.89,1,365,254,1.0,1.0,109.0
43.768158,11.24552,Entire home/apt,Entire loft,2,1.0,1.0,1.0,119.0,3.18,4.67,2,60,120,1.0,0.0,106.0
43.768516540527344,11.26613998413086,Entire home/apt,Entire condo,4,2.0,2.0,3.0,50.0,1.37,4.92,2,40,323,1.0,0.0,204.0
43.76839,11.26329,Entire home/apt,Entire rental unit,4,1.0,1.0,0.0,70.0,1.85,4.49,1,30,88,1.0,0.0,120.0
43.775665283203125,11.254667282104492,Entire home/apt,Entire condo,8,3.0,3.0,5.0,160.0,4.3,4.96,2,29,341,0.0,1.0,393.0
43.76729965209961,11.253397941589355,Entire home/apt,Entire condo,4,1.0,1.0,2.0,66.0,1.76,4.89,3,200,214,1.0,1.0,152.0
43.78203,11.26354,Private room,Room in hotel,2,1.0,1.0,1.0,29.0,0.76,4.62,31,365,365,1.0,0.0,300.0
43.772129,11.252982,Entire home/apt,Entire rental unit,8,4.0,3.0,7.0,14.0,0.39,4.43,1,1125,41,1.0,0.0,449.0
43.78253000936141,11.326522322225344,Entire home/apt,Entire villa,8,2.0,4.0,4.0,16.0,0.43,4.88,1,1125,357,1.0,0.0,1337.3999999999978
43.77351379394531,11.25419807434082,Entire home/apt,Entire condo,4,2.0,2.0,2.0,138.0,3.66,4.88,1,365,175,1.0,1.0,346.0
43.78758,11.25078,Private room,Private room in rental unit,2,1.0,1.0,1.0,140.0,3.67,4.64,1,30,267,1.0,0.0,75.0
43.766388,11.247914,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,82.0,2.46,4.96,2,28,142,1.0,,273.0
43.783268,11.256873,Entire home/apt,Entire condo,4,1.0,1.0,1.0,34.0,0.9,4.91,2,30,252,1.0,1.0,128.0
43.79019,11.23713,Private room,Room in aparthotel,2,1.0,2.0,1.0,21.0,0.57,4.43,1,29,151,0.0,0.0,62.0
43.777832,11.275478,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,174.0,4.58,4.91,1,1125,201,1.0,1.0,92.0
43.761593,11.242323,Entire home/apt,Entire condo,2,1.0,1.0,1.0,74.0,1.99,4.84,3,28,216,1.0,1.0,103.0
43.775665283203125,11.254051208496094,Entire home/apt,Entire condo,4,2.0,1.0,3.0,82.0,2.2,4.88,4,29,171,0.0,1.0,146.0
43.774006,11.256565,Entire home/apt,Entire condo,2,1.0,1.0,1.0,167.0,4.53,4.95,1,30,312,1.0,1.0,168.0
43.768688,11.242871,Entire home/apt,Entire condo,4,1.0,2.0,2.0,56.0,1.52,4.82,1,1125,259,1.0,1.0,450.0
43.76664,11.24568,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,14.0,0.42,4.79,1,1125,305,1.0,0.0,130.0
43.76749,11.32398,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,50.0,1.33,4.88,31,180,365,0.0,0.0,50.0
43.77108,11.276054,Entire home/apt,Entire condo,2,1.0,1.0,1.0,94.0,2.5,4.38,1,29,155,1.0,0.0,64.0
43.765999,11.249669,Entire home/apt,Entire condo,2,1.0,1.0,1.0,108.0,2.91,4.9,2,30,244,1.0,1.0,147.0
43.782574,11.284566,Entire home/apt,Entire condo,4,2.0,1.0,3.0,18.0,0.48,4.83,1,1125,274,0.0,1.0,98.0
43.77355,11.24676,Entire home/apt,Entire condo,4,2.0,2.0,2.0,190.0,5.16,4.82,2,10,114,1.0,1.0,291.0
43.777908,11.245475,Entire home/apt,Entire condo,4,1.0,1.0,2.0,75.0,2.18,4.91,2,30,134,0.0,1.0,125.0
43.78897,11.23534,Private room,Room in aparthotel,2,1.0,2.0,1.0,52.0,1.37,4.4,1,29,348,0.0,0.0,62.0
43.7742,11.2057,Entire home/apt,Entire condo,4,2.0,1.0,2.0,30.0,0.82,4.8,3,31,347,0.0,0.0,116.0
43.76708,11.24145,Entire home/apt,Entire condo,4,1.0,1.0,2.0,62.0,1.65,4.76,3,365,244,0.0,1.0,123.0
43.77902,11.27328,Entire home/apt,Entire condo,4,2.0,1.0,3.0,117.0,3.1,4.92,3,365,306,0.0,1.0,138.0
43.771664,11.241281,Entire home/apt,Entire condo,2,1.0,1.0,1.0,91.0,2.51,4.89,2,90,344,0.0,1.0,118.0
43.79778,11.19268,Private room,Private room in condo,2,1.0,1.0,1.0,99.0,2.7,4.93,1,29,361,0.0,1.0,57.0
43.78048,11.24108,Entire home/apt,Entire condo,2,1.0,1.0,2.0,71.0,1.87,4.99,2,1125,187,1.0,1.0,129.0
43.780994,11.241102,Private room,Room in boutique hotel,2,1.0,1.0,1.0,41.0,1.08,4.49,1,1125,360,1.0,0.0,105.0
43.78006,11.23999,Private room,Room in boutique hotel,2,1.0,1.0,1.0,43.0,1.15,4.4,1,1125,359,1.0,0.0,110.0
43.78004,11.24015,Private room,Room in boutique hotel,2,1.0,1.0,1.0,46.0,1.23,4.24,1,1125,363,1.0,0.0,106.0
43.78051,11.2419,Private room,Room in boutique hotel,2,1.0,1.0,1.0,45.0,1.19,4.33,1,1125,356,1.0,0.0,103.0
43.78056,11.24225,Private room,Room in boutique hotel,5,2.0,2.0,3.0,82.0,2.17,4.3,1,1125,339,1.0,0.0,159.0
43.78851,11.25017,Private room,Private room in condo,2,1.0,1.0,1.0,43.0,1.34,4.67,3,365,362,0.0,0.0,70.0
43.76751,11.28338,Private room,Private room in bed and breakfast,3,1.0,1.0,3.0,64.0,1.7,4.91,1,7,75,0.0,1.0,195.0
43.7748,11.24391,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,36.0,0.95,4.69,1,1125,254,1.0,,201.0
43.77114,11.2431,Entire home/apt,Entire home,8,4.0,2.0,4.0,92.0,2.49,4.93,2,365,108,1.0,0.0,575.0
43.772415,11.255499,Entire home/apt,Entire condo,2,1.0,1.0,1.0,123.0,3.26,4.7,2,15,337,1.0,0.0,103.0
43.76632,11.24594,Entire home/apt,Entire condo,2,1.0,1.0,1.0,58.0,1.57,4.67,3,30,308,1.0,0.0,95.0
43.770397,11.260233,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,63.0,1.67,4.63,2,365,182,1.0,0.0,205.0
43.772572,11.249706,Private room,Private room in guesthouse,2,1.0,1.0,1.0,4.0,0.17,5.0,2,365,95,0.0,0.0,189.0
43.77737,11.2577,Entire home/apt,Entire condo,2,1.0,1.0,1.0,140.0,3.83,4.84,3,1125,263,0.0,1.0,110.0
43.7673,11.2501,Entire home/apt,Entire condo,4,2.0,1.0,2.0,71.0,1.9,4.99,2,365,295,0.0,1.0,159.0
43.7691,11.25484,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,77.0,4.31,4.99,1,30,325,1.0,1.0,180.0
43.77142356368055,11.254271179842336,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,81.0,4.52,4.96,1,30,330,1.0,1.0,176.0
43.7642028335186,11.2625802308321,Entire home/apt,Entire condo,2,1.0,1.0,1.0,46.0,1.42,4.76,2,365,248,0.0,1.0,110.0
43.76458,11.2448,Entire home/apt,Entire rental unit,5,1.0,2.0,3.0,5.0,0.14,4.8,1,1125,302,1.0,0.0,154.0
43.7674,11.25634,Entire home/apt,Entire condo,4,2.0,1.0,2.0,100.0,2.66,4.47,2,1125,355,1.0,,112.0
